price,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus
3244639,3214,3,0,1,yes,no,yes,no,no,0,yes,furnished
2576824,2808,3,1,1,yes,no,no,no,no,0,no,semi-furnished
4182246,2178,2,1,2,yes,yes,no,no,yes,0,no,unfurnished
8136656,6901,5,0,2,yes,no,yes,no,no,1,no,semi-furnished
4343155,4559,3,1,2,yes,no,yes,no,no,0,no,semi-furnished
12137732,9858,3,2,1,yes,yes,no,no,yes,2,no,unfurnished
3343544,3804,2,0,2,yes,no,yes,no,no,0,no,unfurnished
2882440,6618,3,1,2,yes,yes,no,no,yes,0,no,semi-furnished
8518413,6516,3,1,2,yes,no,no,no,no,2,yes,furnished
4342865,4293,3,1,1,yes,no,yes,no,no,1,no,semi-furnished
3629777,3587,2,0,1,yes,no,no,no,no,2,no,semi-furnished
3015317,3890,2,0,1,yes,no,yes,no,no,0,no,furnished
3312351,2103,3,0,1,yes,no,no,no,no,0,no,furnished
3105865,8049,2,0,0,yes,yes,yes,no,no,0,no,semi-furnished
7253883,4190,3,2,2,yes,yes,no,no,no,0,no,semi-furnished
7224643,9072,3,1,3,yes,no,yes,yes,no,0,no,furnished
4501809,5555,3,0,1,yes,no,yes,no,no,2,no,unfurnished
2388184,7660,2,1,0,yes,no,yes,no,no,0,no,semi-furnished
9616699,5923,3,3,2,yes,yes,no,no,no,1,no,unfurnished
5863268,4959,2,1,3,yes,no,no,no,no,0,yes,unfurnished
7669824,5999,4,1,4,yes,yes,yes,no,no,1,no,unfurnished
3665122,4308,1,1,0,yes,no,no,no,yes,2,no,furnished
2421147,4058,3,0,2,yes,no,no,no,no,0,no,unfurnished
4191472,5147,3,0,1,no,no,yes,yes,no,0,yes,unfurnished
5615909,6764,3,0,0,yes,no,no,no,no,0,no,unfurnished
4236916,4246,2,1,2,yes,no,yes,no,yes,1,no,semi-furnished
2589984,3312,3,1,1,yes,yes,no,no,no,0,yes,semi-furnished
6116251,8572,2,1,2,yes,yes,no,no,no,1,no,semi-furnished
4083210,6248,2,0,0,yes,no,yes,no,no,0,yes,unfurnished
3715386,5921,3,1,1,yes,no,yes,no,no,0,no,semi-furnished
5020847,11417,1,1,2,yes,no,no,no,no,0,no,unfurnished
6900162,13453,2,0,0,yes,no,no,no,no,0,no,unfurnished
4239029,2070,2,1,2,yes,no,no,yes,no,1,yes,semi-furnished
5682365,4632,3,1,1,yes,no,no,no,no,0,no,furnished
3407573,3554,2,1,1,yes,no,no,no,no,2,no,unfurnished
3463814,3151,2,1,1,yes,no,no,no,no,0,yes,furnished
2879674,4140,1,0,0,yes,no,yes,yes,yes,0,yes,unfurnished
6653931,3942,3,2,2,yes,no,yes,no,no,0,no,semi-furnished
3087729,8001,1,0,0,yes,no,yes,no,no,1,no,semi-furnished
5303324,6774,3,1,1,yes,no,no,no,yes,0,no,semi-furnished
7382959,8993,3,1,3,yes,yes,no,no,no,1,no,furnished
4993664,7709,4,0,2,yes,no,yes,no,no,1,no,semi-furnished
2281014,3629,1,1,1,yes,yes,no,no,no,0,no,unfurnished
7395515,6031,2,2,2,yes,no,yes,no,yes,0,no,furnished
3944909,2268,1,0,2,yes,no,no,no,yes,0,no,semi-furnished
3461946,4595,3,1,2,yes,no,yes,no,no,0,no,semi-furnished
3664182,4459,2,1,0,no,no,yes,yes,yes,0,yes,unfurnished
4649011,4953,2,1,2,yes,yes,yes,no,yes,0,yes,semi-furnished
8421961,8912,2,1,1,yes,no,no,no,no,1,no,furnished
7123230,6021,2,1,4,yes,yes,no,no,no,1,yes,semi-furnished
3171333,4363,2,0,2,yes,no,yes,no,no,0,no,semi-furnished
3844772,3324,2,2,0,yes,no,no,no,no,0,no,unfurnished
3650083,3246,3,1,2,yes,no,no,no,no,0,no,semi-furnished
3276899,6066,3,1,1,yes,yes,no,no,no,0,yes,unfurnished
6829211,5866,3,2,4,yes,no,yes,no,no,0,no,unfurnished
3139029,2554,2,1,0,yes,no,yes,no,no,0,yes,furnished
5334484,4375,3,1,2,yes,no,no,no,no,0,no,semi-furnished
5160819,3471,3,0,2,yes,no,no,yes,yes,0,no,furnished
3145073,5553,2,1,0,yes,no,no,no,no,0,no,unfurnished
4300889,7991,2,1,1,yes,no,yes,no,no,2,no,unfurnished
6495360,6053,2,1,3,yes,no,no,yes,yes,0,no,semi-furnished
5686993,5280,3,2,2,yes,no,no,no,no,1,yes,furnished
4951054,4670,2,0,1,yes,no,yes,no,yes,2,no,furnished
4991617,4982,3,2,1,yes,no,yes,no,no,0,no,semi-furnished
4985153,4337,3,3,1,yes,yes,yes,no,yes,2,yes,semi-furnished
8896069,4726,2,2,2,yes,no,yes,no,no,2,no,semi-furnished
6779461,7616,2,1,0,yes,no,no,no,no,2,no,furnished
3235841,4299,3,0,1,yes,no,yes,no,yes,1,no,semi-furnished
2340934,2951,4,2,1,yes,no,no,no,yes,0,yes,furnished
2715152,5047,3,1,3,yes,yes,no,no,no,0,no,semi-furnished
3099119,3737,1,0,0,yes,no,no,no,no,0,no,unfurnished
6102171,6387,3,0,2,yes,no,no,no,no,0,no,semi-furnished
3109462,3200,3,0,1,no,no,no,no,no,0,no,unfurnished
3470151,4595,2,1,0,yes,no,no,no,no,0,no,furnished
4164197,2670,3,2,2,yes,no,yes,no,no,0,no,furnished
3771042,3476,1,1,2,yes,yes,yes,no,no,0,yes,unfurnished
4311356,7133,2,1,1,yes,no,no,no,no,3,no,furnished
6303510,6058,4,0,3,yes,no,no,no,no,0,no,unfurnished
2807475,6622,2,1,1,yes,yes,yes,no,no,0,yes,semi-furnished
5087993,6124,3,1,1,no,no,no,no,no,0,yes,semi-furnished
2562355,3093,3,1,1,yes,no,no,no,no,0,yes,semi-furnished
4911458,7649,3,0,0,no,no,yes,no,no,0,no,semi-furnished
6145504,6492,2,1,2,yes,no,no,no,no,0,yes,semi-furnished
4316655,4932,4,1,1,yes,yes,no,no,no,0,yes,furnished
2363421,3103,1,0,1,yes,no,no,no,no,0,no,furnished
12063289,8836,3,3,4,yes,no,yes,no,no,3,no,semi-furnished
5873565,6990,3,0,1,yes,no,no,no,no,1,no,semi-furnished
5956268,6462,3,2,3,yes,no,yes,no,no,0,yes,unfurnished
4438504,7768,2,1,1,yes,no,yes,no,no,1,yes,furnished
3424763,2757,2,1,1,yes,no,yes,no,no,0,no,semi-furnished
2827942,2444,3,1,0,yes,yes,no,no,yes,0,no,unfurnished
3206364,4782,3,0,2,yes,no,yes,no,no,0,no,semi-furnished
4842534,3396,4,2,1,yes,no,no,no,yes,0,yes,furnished
3065453,6674,2,1,1,yes,yes,no,no,yes,0,yes,unfurnished
4772027,9131,1,0,1,yes,no,yes,no,no,2,yes,unfurnished
6491190,3698,2,0,1,yes,no,no,no,no,2,yes,unfurnished
7615425,6422,2,2,4,yes,no,no,no,yes,1,no,unfurnished
1878927,1781,3,0,2,yes,no,yes,no,no,0,no,semi-furnished
2745057,3650,3,2,2,yes,yes,yes,no,no,0,no,semi-furnished
4450186,3784,1,1,1,yes,no,no,no,yes,0,yes,semi-furnished
2352476,4403,3,1,2,yes,no,no,no,no,0,no,furnished
1588749,3855,2,0,0,yes,no,no,no,no,0,no,unfurnished
4424514,3740,1,0,0,no,no,no,no,no,0,yes,semi-furnished
6323832,5987,4,2,4,no,no,no,no,yes,1,no,unfurnished
2302066,3071,4,1,1,yes,no,no,no,no,0,yes,semi-furnished
5944149,6475,2,1,0,yes,no,no,no,no,2,no,unfurnished
2632907,3105,2,0,0,no,no,no,yes,no,0,yes,furnished
3063757,3205,3,0,2,yes,no,no,no,no,0,no,furnished
3252466,1773,2,1,2,yes,no,yes,no,no,0,no,unfurnished
3325663,3744,2,1,0,yes,no,no,no,yes,0,yes,semi-furnished
2311964,3172,2,0,0,yes,no,no,no,no,0,no,semi-furnished
1941396,2868,1,0,1,yes,no,yes,no,no,1,no,furnished
4320967,10382,2,1,0,yes,yes,no,no,no,0,no,unfurnished
8717844,4299,2,1,2,yes,no,yes,no,no,2,yes,semi-furnished
4514368,4974,3,0,2,yes,no,no,no,no,1,no,furnished
3622272,3083,1,0,1,yes,no,yes,no,no,0,yes,unfurnished
3621211,2341,3,1,2,yes,yes,yes,no,yes,0,no,furnished
3765960,3160,2,2,1,yes,no,yes,no,no,1,yes,furnished
6980138,13261,2,1,1,yes,no,no,no,yes,0,no,unfurnished
3457749,2952,1,1,0,yes,yes,no,no,yes,2,no,unfurnished
2983179,6708,2,1,2,yes,no,no,no,no,0,no,furnished
5180549,4660,3,1,1,yes,no,yes,no,no,2,no,unfurnished
4266733,4483,3,0,1,yes,no,no,no,no,0,no,furnished
3393041,2082,3,1,1,yes,yes,no,yes,no,0,no,semi-furnished
4759033,10284,1,1,0,yes,no,yes,no,no,2,no,furnished
4172128,7785,1,0,1,yes,yes,yes,no,no,0,no,unfurnished
4147897,4069,2,1,3,no,no,no,no,no,0,yes,semi-furnished
5183611,10213,2,1,1,yes,no,yes,no,no,1,no,furnished
1983460,3100,2,1,0,yes,no,no,no,no,1,yes,unfurnished
4540942,5336,3,1,1,yes,no,no,no,no,0,no,semi-furnished
2407393,3252,1,0,0,yes,no,yes,no,yes,0,no,unfurnished
2388389,2567,4,2,2,yes,no,no,no,no,0,no,furnished
5623181,6560,2,0,2,yes,no,no,no,no,0,no,unfurnished
4924274,4364,3,0,1,yes,no,no,no,no,0,no,furnished
4787252,4407,2,0,1,yes,no,no,no,no,0,no,semi-furnished
10862387,7333,2,3,0,no,yes,no,no,yes,2,yes,unfurnished
5320222,6679,3,2,2,yes,no,no,no,no,1,no,furnished
3658766,3390,2,0,2,yes,no,no,yes,no,0,no,semi-furnished
4173414,5846,2,0,1,yes,yes,no,no,no,1,no,semi-furnished
4120063,2365,3,2,1,yes,no,no,no,no,0,no,unfurnished
4106900,5919,2,0,1,no,no,no,no,no,0,no,semi-furnished
4776571,6043,2,0,0,yes,no,no,no,no,0,yes,semi-furnished
3548188,7429,3,1,0,yes,yes,no,no,no,0,yes,semi-furnished
2026997,2893,1,0,0,yes,no,no,no,yes,1,no,semi-furnished
6052172,6901,2,0,0,yes,no,no,no,no,1,no,semi-furnished
4348878,2907,2,0,2,yes,no,no,no,yes,0,no,furnished
3341958,3638,1,0,0,yes,no,no,no,no,0,no,furnished
6647320,6013,3,1,4,yes,no,yes,no,no,0,no,furnished
7251579,5981,4,2,3,yes,no,no,no,no,0,no,unfurnished
4431120,6327,2,0,0,yes,no,no,no,no,0,no,semi-furnished
5066085,3070,2,0,1,yes,no,no,yes,no,0,yes,semi-furnished
7226113,5879,3,0,2,no,yes,yes,no,no,1,yes,semi-furnished
4466460,3896,3,1,2,yes,no,yes,no,no,0,no,semi-furnished
6642552,6616,2,2,3,yes,no,no,no,yes,0,no,unfurnished
4242112,3566,3,0,2,yes,no,no,no,no,0,no,furnished
5253496,3780,2,1,1,yes,no,no,no,yes,1,no,semi-furnished
3149603,4594,3,0,1,yes,no,no,no,no,0,no,semi-furnished
3531249,3056,2,0,2,yes,no,no,no,no,0,yes,furnished
3407332,4028,1,0,1,yes,no,yes,no,no,0,no,unfurnished
3673701,6044,3,1,1,yes,yes,no,no,yes,0,no,semi-furnished
5949848,6435,4,1,0,yes,no,no,no,no,0,yes,semi-furnished
2619091,3827,2,1,2,no,no,no,no,no,0,no,unfurnished
4840652,3184,4,2,2,no,yes,no,no,no,1,yes,furnished
7900643,8974,3,1,3,no,no,no,no,no,2,no,furnished
1763771,3752,3,0,2,yes,yes,yes,no,no,0,no,unfurnished
4767988,5176,2,0,3,yes,no,no,no,no,0,no,semi-furnished
5202530,6657,3,2,1,yes,no,no,no,yes,1,no,unfurnished
3696050,5595,1,0,0,yes,yes,no,no,yes,0,no,semi-furnished
8574528,4335,2,1,2,no,no,yes,no,no,1,no,furnished
12214358,9103,4,3,3,yes,no,yes,no,yes,2,yes,unfurnished
2483772,4473,1,1,1,no,no,yes,no,no,0,no,semi-furnished
6894134,5956,2,0,0,yes,no,no,no,no,0,no,furnished
3690987,4209,1,1,1,yes,yes,no,no,no,0,no,furnished
6269178,5959,4,2,3,yes,no,yes,no,no,1,no,semi-furnished
3890973,3421,3,0,2,yes,no,yes,no,no,0,no,semi-furnished
4323237,4525,2,1,1,yes,no,no,no,no,0,no,unfurnished
3699486,5515,1,1,1,yes,no,no,no,no,0,yes,furnished
6171396,9554,3,1,0,no,yes,no,no,no,2,yes,semi-furnished
4316959,4015,2,0,0,yes,no,yes,no,no,0,no,unfurnished
3847170,3299,2,0,1,yes,no,yes,no,no,1,yes,furnished
5157462,8070,3,0,1,yes,no,no,no,yes,0,no,unfurnished
5098673,7557,3,0,1,yes,no,no,no,no,2,yes,unfurnished
4504564,8184,3,1,0,yes,no,yes,no,no,0,no,furnished
3506312,2043,2,1,2,yes,no,no,no,no,0,no,unfurnished
3457874,3406,3,1,2,no,no,no,no,no,2,no,semi-furnished
3636324,4229,2,1,0,yes,no,no,no,yes,0,no,semi-furnished
8561936,6483,3,2,1,yes,no,no,no,yes,2,no,unfurnished
2460594,2860,2,1,1,yes,no,no,no,no,0,no,furnished
5125326,2726,3,2,1,yes,no,no,no,yes,0,no,semi-furnished
8076499,6007,2,1,3,yes,no,no,no,no,1,no,semi-furnished
8072410,5857,3,2,2,yes,no,yes,no,yes,1,no,furnished
2870452,3593,3,1,2,yes,no,yes,no,yes,1,no,furnished
3546230,3266,1,0,1,yes,no,yes,no,no,2,no,semi-furnished
3196633,3319,3,0,2,yes,no,no,no,yes,0,no,semi-furnished
4038282,6095,3,2,2,yes,yes,no,no,yes,1,yes,unfurnished
3793547,2977,1,2,0,yes,no,yes,no,yes,2,no,furnished
3226134,3428,1,0,1,yes,no,yes,no,yes,0,no,semi-furnished
3930306,5297,3,1,1,yes,no,no,no,no,3,no,furnished
2956451,8264,1,0,1,yes,no,no,no,no,0,yes,unfurnished
2098593,2979,3,0,2,yes,no,no,no,no,0,no,unfurnished
3921550,2513,5,2,0,yes,no,no,no,no,1,yes,unfurnished
7334256,5760,2,0,1,yes,yes,yes,yes,yes,1,no,furnished
3367366,4058,1,1,1,yes,no,no,no,no,0,no,unfurnished
6075730,4323,6,1,2,yes,no,no,no,no,0,no,furnished
3821366,3437,2,0,2,yes,no,yes,no,no,1,no,semi-furnished
7280278,7569,3,2,1,yes,yes,yes,no,no,0,no,semi-furnished
4627868,3514,3,1,0,yes,no,no,no,no,0,no,semi-furnished
6232071,6812,3,1,1,yes,no,no,no,no,0,no,unfurnished
3115001,2926,2,1,1,no,no,yes,no,no,0,no,unfurnished
6754201,4429,3,1,2,yes,no,yes,no,no,0,no,semi-furnished
4998515,4701,1,1,1,yes,yes,no,no,no,0,no,semi-furnished
4381177,4766,2,1,0,no,no,no,no,no,2,no,semi-furnished
3851069,3603,2,0,1,yes,yes,no,no,yes,0,no,semi-furnished
4959642,5422,4,2,1,no,no,yes,no,no,0,no,furnished
4415420,3081,2,1,1,no,no,yes,no,no,1,no,semi-furnished
4179626,6952,3,0,0,yes,no,no,no,yes,2,no,unfurnished
9741794,13276,2,1,2,yes,no,yes,no,no,1,no,furnished
5959155,5599,3,0,3,yes,yes,no,no,yes,1,no,furnished
4756887,7158,2,0,2,yes,no,no,no,no,0,no,semi-furnished
7553298,6204,2,0,3,yes,no,no,no,yes,1,no,unfurnished
7434981,11433,4,1,1,yes,no,no,no,no,0,yes,semi-furnished
5047223,5763,2,0,2,yes,yes,no,no,yes,0,yes,semi-furnished
3104538,8032,1,1,1,yes,no,yes,no,no,0,yes,furnished
5592708,6610,3,1,1,yes,no,no,no,yes,0,yes,unfurnished
3234697,6865,2,0,1,yes,no,yes,no,no,0,no,unfurnished
2454358,3080,2,0,0,no,no,no,no,no,0,no,semi-furnished
4551483,5004,2,1,1,no,no,yes,no,yes,0,no,semi-furnished
6467787,4056,3,1,1,yes,no,no,no,yes,0,no,furnished
4584422,4067,3,0,2,yes,no,no,no,yes,1,no,semi-furnished
5600144,4674,3,0,1,yes,no,yes,no,no,0,yes,semi-furnished
3343540,3648,3,0,1,yes,no,no,no,no,0,no,semi-furnished
4419825,2800,3,0,2,yes,no,yes,no,no,0,no,unfurnished
9863865,13100,3,1,1,yes,no,no,no,yes,1,yes,semi-furnished
6604112,4087,2,1,1,yes,no,no,no,no,1,yes,furnished
3302285,4487,3,0,2,yes,no,yes,yes,yes,0,no,unfurnished
2965765,5183,3,1,1,yes,no,yes,no,yes,0,no,semi-furnished
6444853,6816,1,1,1,yes,no,yes,no,no,2,no,unfurnished
4268908,3462,2,2,1,yes,no,yes,no,no,0,yes,furnished
4251190,2041,3,1,1,yes,no,no,no,yes,0,no,furnished
4046739,3573,3,0,2,yes,no,no,no,yes,0,no,furnished
4399416,3595,4,1,2,yes,no,no,no,no,1,no,semi-furnished
5566200,6483,3,0,3,yes,no,no,no,no,0,no,furnished
3867788,5201,5,1,2,yes,yes,no,no,yes,0,yes,semi-furnished
2897769,4904,2,1,1,yes,no,no,no,no,0,no,unfurnished
4316564,2152,3,0,3,yes,no,yes,no,yes,0,yes,unfurnished
4225442,10305,2,0,0,no,no,yes,no,yes,1,no,unfurnished
3845887,3448,3,0,2,yes,no,yes,no,no,0,yes,semi-furnished
6545555,5944,2,1,0,yes,no,no,no,no,1,no,furnished
2779564,3267,3,0,2,yes,no,yes,no,no,1,no,semi-furnished
2597558,3584,1,1,0,yes,yes,no,no,no,0,no,unfurnished
4762223,9159,1,1,1,yes,no,no,yes,no,2,no,semi-furnished
3864733,6927,4,0,1,yes,no,no,no,no,0,no,semi-furnished
6433127,6668,1,0,0,yes,no,yes,no,yes,2,no,semi-furnished
3580179,5991,2,1,0,yes,no,no,no,no,0,yes,semi-furnished
2670759,3584,1,0,0,yes,no,yes,no,no,0,no,semi-furnished
5127774,2920,2,1,1,no,no,yes,no,no,0,no,unfurnished
4196536,6081,2,0,1,yes,no,yes,no,no,1,no,semi-furnished
2716499,3865,1,1,1,yes,no,no,no,no,0,yes,semi-furnished
2819769,6098,2,0,0,yes,no,yes,no,no,0,no,unfurnished
6635227,10563,3,2,1,yes,yes,no,no,yes,1,yes,unfurnished
3857503,3044,2,2,1,no,yes,no,no,no,2,yes,semi-furnished
2087730,3362,1,0,0,no,yes,yes,no,no,0,yes,furnished
4339042,4098,3,1,0,yes,no,no,no,no,1,no,semi-furnished
7439137,6709,2,0,3,yes,yes,no,no,no,2,no,unfurnished
3384505,5403,2,1,1,yes,no,no,no,yes,0,no,semi-furnished
7001842,8777,2,0,0,yes,no,no,no,no,0,no,furnished
4942329,4104,1,0,0,yes,no,no,no,no,1,no,unfurnished
2809235,2280,3,0,0,yes,yes,no,yes,no,0,no,semi-furnished
4150445,5874,2,1,1,yes,no,no,no,no,2,no,furnished
6753138,5948,3,2,3,yes,no,no,no,no,0,yes,semi-furnished
3712423,4118,3,2,1,no,no,no,no,no,2,no,furnished
3732995,3498,2,1,1,no,no,yes,no,yes,2,no,semi-furnished
6528233,10560,2,1,0,yes,no,no,no,yes,0,no,furnished
6159529,5436,4,1,0,yes,no,no,no,yes,0,yes,unfurnished
3868610,7212,2,1,1,yes,no,no,no,no,3,no,furnished
4023884,4327,2,1,1,yes,no,yes,no,no,0,yes,semi-furnished
5549048,3557,3,2,1,yes,no,no,no,no,2,no,semi-furnished
4109551,5974,4,2,2,yes,yes,no,no,no,1,no,unfurnished
5276423,6077,3,1,0,yes,no,yes,no,yes,0,yes,semi-furnished
2269377,3370,2,1,0,yes,no,no,no,no,0,yes,semi-furnished
5787823,11475,2,1,3,yes,no,yes,yes,no,1,no,unfurnished
2187872,1879,3,0,1,yes,no,yes,no,yes,0,yes,unfurnished
5207925,6044,2,1,0,yes,no,yes,no,no,0,no,furnished
5676942,3166,3,2,2,yes,no,yes,no,no,0,no,furnished
4423304,4468,3,0,1,yes,no,yes,no,yes,1,yes,semi-furnished
6242003,5985,3,2,3,yes,no,no,no,yes,0,yes,semi-furnished
5206561,8432,2,1,1,yes,yes,yes,no,no,1,no,furnished
3094457,2743,2,0,1,yes,no,yes,no,yes,0,no,furnished
5543725,6157,2,1,2,yes,no,yes,no,yes,0,no,furnished
3346709,3921,2,0,1,yes,no,yes,no,yes,0,no,semi-furnished
5897934,7082,3,0,1,yes,no,no,no,yes,0,no,semi-furnished
3443709,4322,2,0,0,yes,no,no,no,no,0,no,unfurnished
2931664,3565,3,1,1,yes,no,yes,no,no,1,yes,semi-furnished
2345088,5311,3,0,0,yes,yes,no,no,no,0,no,semi-furnished
3591213,5921,2,1,1,yes,no,no,no,no,0,no,semi-furnished
4042132,6099,2,0,1,yes,no,yes,no,no,1,no,semi-furnished
4927544,2998,2,1,1,yes,no,no,no,yes,0,no,unfurnished
3967529,3104,3,1,2,yes,no,yes,no,yes,0,no,semi-furnished
5230107,5932,3,1,1,yes,no,yes,no,yes,0,yes,unfurnished
6577466,5864,3,2,2,yes,no,no,no,no,0,no,semi-furnished
2948622,3872,2,1,0,yes,yes,no,no,no,0,no,unfurnished
2189595,3327,2,0,0,yes,no,yes,no,yes,1,no,furnished
5164737,10824,3,1,1,yes,no,no,no,no,0,yes,unfurnished
2829695,5369,3,0,2,yes,no,yes,no,no,0,yes,semi-furnished
6187883,5534,2,2,4,yes,yes,yes,no,no,0,no,semi-furnished
4676706,2866,1,1,1,yes,no,no,no,yes,0,no,semi-furnished
5837015,6457,3,1,3,yes,no,yes,no,no,1,yes,unfurnished
4908840,7694,3,1,1,yes,no,no,no,no,0,yes,semi-furnished
5030308,7846,2,0,1,yes,no,no,no,yes,0,no,semi-furnished
6209471,6533,2,1,2,yes,no,yes,no,no,0,no,semi-furnished
3592198,3942,1,1,1,yes,no,no,no,no,0,no,semi-furnished
7459921,6331,3,0,4,yes,no,no,no,yes,0,no,unfurnished
4294657,2795,2,1,0,yes,no,no,yes,no,0,no,unfurnished
2616539,2639,2,1,0,yes,no,yes,no,no,0,no,furnished
6033267,6476,3,1,0,yes,no,yes,no,no,1,no,semi-furnished
9296638,3517,4,2,2,yes,yes,no,no,no,2,no,semi-furnished
7374703,11615,4,0,1,yes,no,no,no,no,1,no,unfurnished
8553583,7998,3,0,1,yes,no,yes,no,no,0,no,unfurnished
3976279,7166,2,1,1,yes,no,no,no,no,0,no,semi-furnished
2802499,3217,3,0,1,no,no,yes,no,no,0,no,unfurnished
5207980,5424,3,1,0,yes,no,no,no,no,0,no,furnished
5448443,2954,3,1,0,yes,yes,no,no,no,0,no,furnished
1826380,3940,3,1,1,yes,no,yes,no,no,0,no,furnished
5994920,6842,1,0,0,yes,no,no,no,no,1,no,furnished
4508807,4934,2,0,0,yes,no,no,no,no,2,no,furnished
9242176,6539,4,1,1,no,no,no,no,no,0,no,semi-furnished
4077278,2208,3,0,1,yes,no,yes,no,no,0,yes,semi-furnished
8536899,9024,2,1,1,yes,no,no,no,no,0,no,semi-furnished
5917229,3685,3,0,2,yes,no,yes,no,no,0,no,unfurnished
8365013,8849,3,1,1,yes,no,no,no,no,0,yes,unfurnished
2425385,3677,2,1,1,yes,yes,yes,no,no,0,no,semi-furnished
3422516,9689,3,1,2,yes,no,no,no,no,2,no,furnished
3497905,2959,2,1,2,yes,no,no,no,no,0,no,unfurnished
2245857,3911,3,1,1,no,no,yes,no,no,0,yes,unfurnished
2602946,3497,2,3,2,yes,no,no,no,yes,0,no,unfurnished
5504407,3278,2,2,2,no,no,no,no,yes,0,no,furnished
4422086,1958,5,0,1,yes,no,no,no,no,0,yes,semi-furnished
2865239,6602,2,1,1,yes,no,no,no,yes,0,no,unfurnished
2311880,7679,1,0,0,yes,no,yes,no,no,0,no,furnished
2765300,3076,2,0,1,yes,no,no,no,yes,0,yes,semi-furnished
5267127,6925,3,0,1,yes,no,no,no,yes,2,yes,furnished
3304293,2977,3,1,1,yes,yes,yes,no,no,0,yes,furnished
4167127,5384,2,1,1,yes,no,yes,no,no,0,no,unfurnished
3591090,3609,1,1,1,yes,no,no,no,no,0,no,semi-furnished
4679301,4393,2,1,1,no,no,no,no,no,0,yes,unfurnished
6644203,6104,2,1,2,yes,no,yes,no,no,0,no,unfurnished
7930676,6599,2,0,2,yes,no,no,no,no,0,yes,semi-furnished
4238307,4119,2,1,2,yes,no,yes,no,no,0,no,furnished
3245457,3488,2,0,0,yes,no,yes,no,no,0,no,semi-furnished
3985685,1963,3,1,2,yes,no,yes,no,no,0,yes,semi-furnished
4077370,3598,3,2,2,yes,no,yes,no,yes,1,no,semi-furnished
6677285,4030,3,1,1,yes,no,no,no,no,1,no,semi-furnished
6020538,7017,2,0,1,yes,yes,no,no,yes,2,no,semi-furnished
5141710,11429,2,0,1,yes,no,no,no,no,0,no,unfurnished
2640366,3426,1,0,0,yes,no,yes,no,no,0,no,furnished
2994283,4544,3,1,1,yes,no,no,no,no,0,yes,unfurnished
3173081,3067,2,0,1,yes,no,no,no,no,0,no,unfurnished
6777597,5110,3,1,3,yes,no,no,no,no,0,no,unfurnished
4465471,3566,2,1,1,yes,yes,yes,no,no,0,no,unfurnished
8080261,7001,2,1,4,yes,no,no,no,yes,1,yes,unfurnished
8398096,8003,5,1,2,yes,no,no,no,no,1,no,unfurnished
4898259,4623,2,1,0,yes,no,yes,no,no,0,no,unfurnished
3469194,3260,1,1,1,yes,yes,no,no,no,1,no,semi-furnished
2877191,8012,1,0,0,yes,no,no,no,yes,0,yes,furnished
6438629,3940,3,1,1,yes,no,yes,no,no,2,yes,semi-furnished
5937942,6338,2,2,3,yes,no,no,no,no,0,yes,semi-furnished
5264832,2928,2,0,2,yes,no,yes,no,yes,0,no,unfurnished
3249808,5631,3,0,0,no,no,no,no,no,0,no,semi-furnished
6676594,5987,3,2,4,yes,no,yes,no,no,0,no,semi-furnished
3403211,5081,4,1,3,yes,yes,yes,no,no,0,no,semi-furnished
3133675,3550,3,1,0,yes,no,yes,no,yes,1,yes,furnished
4480718,3483,2,0,1,yes,no,yes,no,no,0,no,semi-furnished
4250629,5855,2,0,0,yes,no,no,no,yes,2,yes,semi-furnished
2788097,3164,2,0,2,yes,yes,yes,no,yes,1,yes,semi-furnished
4139406,6174,2,0,0,yes,no,yes,no,no,1,no,semi-furnished
3736099,4493,2,1,1,yes,no,no,no,no,0,yes,semi-furnished
4795324,4324,1,0,1,yes,yes,no,no,yes,0,no,unfurnished
8701987,4560,3,2,1,yes,yes,no,no,no,2,no,semi-furnished
2005324,2424,3,1,2,yes,no,no,no,no,0,no,unfurnished
2240462,2713,3,2,2,yes,no,no,no,yes,0,no,semi-furnished
3865224,4748,2,0,2,yes,no,no,no,no,0,yes,unfurnished
3887421,4323,3,0,1,yes,no,no,no,yes,0,no,semi-furnished
4138594,6109,1,1,1,yes,no,yes,no,no,1,no,furnished
4647307,5221,2,1,2,yes,no,no,no,yes,0,no,unfurnished
5765197,6314,3,2,0,yes,no,no,no,no,0,no,unfurnished
4382687,3928,2,1,1,yes,no,no,no,no,0,yes,semi-furnished
2960682,4006,3,0,2,yes,yes,yes,no,no,1,yes,semi-furnished
8342253,5536,4,1,2,no,no,yes,no,yes,0,yes,semi-furnished
4616202,8359,2,0,1,yes,yes,no,no,no,0,no,semi-furnished
6047506,7293,3,2,2,yes,yes,no,no,no,0,no,furnished
3528250,3088,2,1,2,no,no,no,no,no,0,no,unfurnished
2887278,3087,2,0,0,yes,no,yes,no,yes,0,no,furnished
4317602,3548,4,1,1,yes,yes,no,no,no,1,no,unfurnished
7324227,7363,2,2,4,yes,no,no,yes,no,1,no,furnished
5465584,10293,2,0,0,yes,no,no,yes,yes,1,no,semi-furnished
9094928,6565,3,2,1,yes,no,no,yes,no,0,no,unfurnished
4297895,6477,1,1,0,yes,yes,yes,yes,no,1,no,unfurnished
3843258,3551,2,1,0,yes,no,yes,no,yes,0,no,semi-furnished
